instance_id,random_seed,scenario_id,scenario_class,n,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,objective_for_reporting_nils,objective_for_reporting_no_unpairing,objective_for_reporting_paired_baseline,improvement_pct_vs_no_unpairing,improvement_pct_vs_paired_baseline,nils_result_vs_no_unpairing,nils_result_vs_paired_baseline,cpu_time_seconds_nils,cpu_time_seconds_no_unpairing,cpu_time_seconds_paired_baseline,customers_served_by_drone_nils,customers_served_by_drone_no_unpairing,customers_served_by_drone_paired_baseline,drone_service_share_nils,drone_service_share_no_unpairing,drone_service_share_paired_baseline,waiting_sync_cost_nils,waiting_sync_cost_no_unpairing,waiting_sync_cost_paired_baseline
S0003_R10,302036,S0003,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWflat_B0.10,15,1,3,low,2.0,uniform,short,flat,94.4517297227878,200.46105551600945,212.6506772838869,52.88275347066374,55.58362149174088,Win,Win,0.2342164516448974,0.2346186637878418,0.3139128684997558,3,3,2,0.2,0.2,0.1333333333333333,0.0,106.00932579322162,63.59979115875848
S0004_R01,402027,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,145.09472126792184,493.2550461462379,269.78767646172025,70.58423985693906,46.21892179403935,Win,Win,0.3372516632080078,0.2648017406463623,0.3378045558929443,3,3,2,0.2,0.2,0.1333333333333333,0.0,107.28938729004828,108.49178296251104
S0004_R02,402028,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,144.14123229716597,180.65438187166595,183.80615298395836,20.211604720686125,21.57975673983783,Win,Win,0.3437743186950683,0.2517662048339844,0.3459348678588867,3,3,2,0.2,0.2,0.1333333333333333,0.0,26.220775104611903,33.61889199029033
S0004_R03,402029,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,129.51866792428902,166.78514277444611,141.9391846152385,22.34400152809466,8.750590419846631,Win,Win,0.2181084156036377,0.2071526050567627,0.2811689376831054,3,3,1,0.2,0.2,0.0666666666666666,0.0,22.165900912821527,0.0
S0004_R04,402030,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,164.05260167805503,321.4491409230774,807.2221139145804,48.96467876474657,79.67689451884678,Win,Win,0.3022692203521728,0.2701413631439209,0.3498349189758301,2,2,2,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,90.77540303172182,195.1942194392009
S0004_R05,402031,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,280.94736730688896,830.7906259942155,442.16202809982246,66.18313224578378,36.46053947367405,Win,Win,0.2574260234832763,0.202646255493164,0.3317949771881103,1,1,1,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,19.27872925415761,98.69559193830769
S0004_R06,402032,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,151.53376382031902,446.9798887653423,191.43778204962095,66.09830383221738,20.844379725919907,Win,Win,0.3489613533020019,0.1678755283355713,0.318617582321167,3,3,2,0.2,0.2,0.1333333333333333,0.0,33.91385792286703,32.53112941462128
S0004_R07,402033,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,190.4617199405321,228.38878304225324,273.6872877481976,16.606359820527793,30.409000174036617,Win,Win,0.281412124633789,0.1900553703308105,0.2631869316101074,3,3,1,0.2,0.2,0.0666666666666666,0.0,26.514283209229305,76.10060016377399
S0004_R08,402034,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,144.42221876104006,187.1528136686484,266.665674202148,22.831927594346674,45.84146640052381,Win,Win,0.2106585502624511,0.1521003246307373,0.1828641891479492,2,3,1,0.1333333333333333,0.2,0.0666666666666666,0.0,24.99972837961806,85.3876117101358
S0004_R09,402035,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,138.3385652556197,609.6730158890194,132.05525969573006,77.30938361214893,-4.7580880718928364,Win,Loss,0.3375608921051025,0.3090136051177978,0.260000467300415,4,3,1,0.2666666666666666,0.2,0.0666666666666666,0.0,30.185078356237504,0.0
S0004_R10,402036,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,1,3,low,2.0,uniform,short,moderate,105.75975832881564,112.76452849297652,162.88009906106285,6.211856031125229,35.06895014278762,Win,Win,0.2818305492401123,0.2177653312683105,0.3293817043304443,2,2,3,0.1333333333333333,0.1333333333333333,0.2,0.0,7.004770164160893,0.0
S0005_R01,502027,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,163.67552262768675,3190.187010699092,234.0467121191311,94.86940664986848,30.06715576317304,Win,Win,0.2222537994384765,0.1349198818206787,0.2291932106018066,2,3,1,0.1333333333333333,0.2,0.0666666666666666,0.0,62.21043638448184,62.26044833016484
S0005_R02,502028,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,153.91188224849066,219.4808816876108,166.3449448194703,29.874583578739728,7.474265349315492,Win,Win,0.3503296375274658,0.1611764430999755,0.2505781650543213,3,3,1,0.2,0.2,0.0666666666666666,0.0,61.873572712075415,0.0
S0005_R03,502029,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,160.77675865454702,3454.382588793705,2997.779477790513,95.3457165058636,94.63680501365478,Win,Win,0.2870645523071289,0.1759154796600341,0.2912614345550537,3,3,2,0.2,0.2,0.1333333333333333,0.0,25.338473438388977,118.9295439208304
S0005_R04,502030,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,2497.107441353296,2529.933694041872,4871.954509984947,1.2975143485334644,48.74526360548857,Win,Win,0.1863784790039062,0.1657564640045166,0.1468751430511474,3,3,0,0.2,0.2,0.0,0.0,32.82625268857602,0.0
S0005_R05,502031,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,1984.569748927423,2424.9541333154566,161.72857289226667,18.160524289419417,-1127.0990298352647,Win,Loss,0.2311861515045166,0.1489524841308593,0.1904897689819336,1,1,0,0.0666666666666666,0.0666666666666666,0.0,0.0,9.387036816520467,0.0
S0005_R06,502032,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,270.58369617509845,925.5966358671134,214.58919261557497,70.76656443099414,-26.09381342882194,Win,Loss,0.2696132659912109,0.1710023880004882,0.2046642303466797,2,2,1,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0,44.01423931642964,44.01423931642964
S0005_R07,502033,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,118.66495236114092,170.00300406199582,480.5769135080208,30.19832030858302,75.30781254244324,Win,Win,0.1990637779235839,0.1836977005004882,0.2078447341918945,2,2,0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0
S0005_R08,502034,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,142.77615223986956,232.44278242962977,156.20238507904085,38.575785942893745,8.595408343078377,Win,Win,0.3514144420623779,0.1690666675567627,0.1992030143737793,2,1,2,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0,83.03567299173912,0.0
S0005_R09,502035,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,114.88235699844014,245.1854923373199,237.92519975594132,53.144716719051246,51.71492674324365,Win,Win,0.3662347793579101,0.215306282043457,0.2427606582641601,2,2,1,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0,87.21806343028325,60.02332521535178
S0005_R10,502036,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,1,3,medium,1.25,uniform,short,base,3330.7348241267773,941.1530883519466,177.26886541869115,-253.89936720701067,-1778.9169864995288,Loss,Loss,0.2870769500732422,0.1969354152679443,0.2177116870880127,1,2,2,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,22.51004291233745,0.0
S0006_R01,602027,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,150.7339340833405,290.02906027354334,288.0781854371125,48.027989353489424,47.676033207920305,Win,Win,0.2642552852630615,0.2772159576416015,0.2710387706756592,3,0,1,0.2,0.0,0.0666666666666666,0.0,0.0,89.46648780624773
S0006_R02,602028,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,154.21602104946405,296.8712212643969,191.04858663658132,48.05288960221662,19.279161513600386,Win,Win,0.2495872974395752,0.2794101238250732,0.3745360374450683,3,0,2,0.2,0.0,0.1333333333333333,0.0,0.0,0.0
S0006_R03,602029,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,117.80304351518096,134.1511025312,194.27017779284097,12.18630239152668,39.36123142853164,Win,Win,0.3385629653930664,0.3960695266723633,0.3519127368927002,1,0,2,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,34.367247623141935
S0006_R04,602030,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,144.72815534525495,520.6575896200795,255.87293255632557,72.20281462700618,43.43748910862394,Win,Win,0.2670159339904785,0.5618598461151123,0.536750316619873,4,0,4,0.2666666666666666,0.0,0.2666666666666666,0.0,0.0,81.85554113591914
S0006_R05,602031,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,155.49125018570393,343.4323513058656,238.55754486352643,54.724343937178695,34.82023371985276,Win,Win,0.3681080341339111,0.2442655563354492,0.3647031784057617,4,4,2,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0,146.39689909666708,38.8006327296798
S0006_R06,602032,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,131.52774261089803,143.43178822422243,249.29431448531813,8.299447256918514,47.23997501409356,Win,Win,0.3709151744842529,0.6108713150024414,0.2976677417755127,1,0,2,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,109.68703354809544
S0006_R07,602033,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,124.65368663962718,149.3467373105706,128.57972909371983,16.53404092758555,3.053391449620351,Win,Win,0.2788119316101074,0.530501127243042,0.2522666454315185,4,0,0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0
S0006_R08,602034,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,153.7495726159017,156.43032635068144,334.9773099517432,1.7137046232135857,54.1014964153689,Win,Win,0.8932182788848877,0.4493875503540039,0.3128821849822998,3,4,2,0.2,0.2666666666666666,0.1333333333333333,0.0,7.276901035829915,125.6752196066714
S0006_R09,602035,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,144.25660376969,295.96546013320994,172.46003131043133,51.25897335967443,16.353602238407706,Win,Win,0.3791029453277588,0.3878111839294433,0.3269908428192138,4,0,2,0.2666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0
S0006_R10,602036,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,1,3,medium,2.0,uniform,long,flat,131.8894440925127,157.68886166788496,248.36008279421517,16.360963800797478,46.89587690233099,Win,Win,0.261094331741333,0.2559828758239746,0.2761061191558838,2,2,1,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0,25.799417575372264,96.3627099966838
S0007_R01,702027,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,136.56630469198728,9479.398972878302,206.778663385504,98.5593358283292,33.955320894311804,Win,Win,0.4524474143981933,0.290553331375122,0.6088545322418213,4,4,3,0.2666666666666666,0.2666666666666666,0.2,0.0,139.601739481404,25.699848954182947
S0007_R02,702028,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,173.11822971416262,5293.85192364551,235.17252313177437,96.72982485700228,26.386710739519863,Win,Win,0.2662017345428467,0.2580311298370361,0.2866551876068115,4,4,3,0.2666666666666666,0.2666666666666666,0.2,0.0,85.91602827134483,53.40004018271557
S0007_R03,702029,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,133.11213855755642,150.77498708240088,153.99058799905694,11.714707370653887,13.558263341151982,Win,Win,0.2663455009460449,0.2893354892730713,0.2571668624877929,1,0,1,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0
S0007_R04,702030,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,161.88734336940064,173.6620481364065,220.32982432594383,6.780240641730293,26.524997755222916,Win,Win,0.3320240974426269,0.384730577468872,0.4807932376861572,4,4,4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.0,14.779750404251986,28.625021331035285
S0007_R05,702031,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,159.19948876355738,164.65126532314022,235.0801650547944,3.311105170606085,32.278638341754665,Win,Win,0.2357373237609863,0.185697317123413,0.2400019168853759,4,4,2,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0,11.553090768109568,47.577873366455705
S0007_R06,702032,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,971.1415675461238,2586.165490018893,610.1240205629846,62.44859150374675,-59.17117419012854,Win,Loss,0.2708394527435303,0.2035253047943115,0.3337633609771728,3,3,2,0.2,0.2,0.1333333333333333,0.0,53.18918766683593,101.3005632892078
S0007_R07,702033,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,105.26531090278613,183.45646491737315,271.570778915487,42.62109490107285,61.238351444451695,Win,Win,0.2818949222564697,0.1931521892547607,0.3956232070922851,3,3,3,0.2,0.2,0.2,0.0,78.19115401458701,122.33692483646352
S0007_R08,702034,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,133.8023827390843,1064.4899147200797,7043.169588535996,87.43037572373157,98.10025328714401,Win,Win,0.4875345230102539,0.3444442749023437,0.8495464324951172,3,3,2,0.2,0.2,0.1333333333333333,0.0,49.81901066465757,48.64668109101039
S0007_R09,702035,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,139.42091098453105,4963.155718199034,2947.2233347625875,97.19088179173386,95.26941479663054,Win,Win,0.2651400566101074,0.1565947532653808,0.2917423248291015,4,4,2,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0,22.009290106779343,25.99388273006382
S0007_R10,702036,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,1,3,medium,2.0,uniform,long,strict,98.74760343977916,159.8898820120797,120.55705716742678,38.24024247368026,18.090565778624782,Win,Win,0.2242927551269531,0.1788055896759033,0.2271785736083984,2,4,0,0.1333333333333333,0.2666666666666666,0.0,0.0,63.35185848166517,0.0
S0008_R01,802027,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,111.2819180257678,237.16468930110096,355.9008491344489,53.07820976482471,68.73232578781267,Win,Win,0.2183320522308349,0.26070237159729,0.2155086994171142,1,0,2,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,177.96965303185138
S0008_R02,802028,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,156.96087051298204,154.20615467440228,457.9117125039131,-1.7863851442221519,65.72245997930425,Loss,Win,0.2353951930999755,0.3313159942626953,0.2638370990753174,3,3,2,0.2,0.2,0.1333333333333333,0.0,0.0,176.7809002812736
S0008_R03,802029,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,123.1138138757087,165.794234505251,196.6087021646194,25.743006538740975,37.381299749069,Win,Win,0.2005689144134521,0.3078093528747558,0.2217803001403808,2,0,2,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,48.913007931238496
S0008_R04,802030,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,118.20683449184484,253.48170499999975,137.14480649299227,53.366719506701685,13.808741639892217,Win,Win,0.180011510848999,0.8106279373168945,0.5302529335021973,3,0,3,0.2,0.0,0.2,0.0,0.0,0.0
S0008_R05,802031,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,160.0871327180554,209.2762658633253,311.6744308854176,23.504401200179327,48.63642414834184,Win,Win,0.1848030090332031,0.7908041477203369,0.2417404651641845,4,0,2,0.2666666666666666,0.0,0.1333333333333333,0.0,0.0,102.16312473027293
S0008_R06,802032,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,168.10453222814309,188.0963602184536,389.00335633026987,10.628503373001038,56.785840149559085,Win,Win,0.2230846881866455,0.2136034965515136,0.2531585693359375,2,0,2,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,213.8607237484543
S0008_R07,802033,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,155.29161725033555,215.38955458612477,201.24102016943544,27.901973914783653,22.83302026615283,Win,Win,0.2419817447662353,0.1838126182556152,0.1966700553894043,3,0,2,0.2,0.0,0.1333333333333333,0.0,0.0,43.98914887106224
S0008_R08,802034,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,135.26452993974243,146.24099694607006,243.4442286262624,7.505738633863024,44.43715889136905,Win,Win,0.2331593036651611,0.2080845832824707,0.2793276309967041,1,0,2,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,54.36621874404261
S0008_R09,802035,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,116.0600456007874,241.69831539175388,506.6565789125219,51.98144206645676,77.09295597228866,Win,Win,0.2790501117706299,0.3633627891540527,0.2450652122497558,2,0,2,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,288.4947126102625
S0008_R10,802036,S0008,n15_p0.25_d1_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,15,1,3,high,1.25,uniform,short,flat,203.9761690284268,205.86982307117543,172.85184034106408,0.9198308010853746,-18.006362342425447,Win,Loss,0.2630703449249267,0.1737596988677978,0.1743431091308593,3,0,0,0.2,0.0,0.0,0.0,0.0,0.0
S0009_R01,902027,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,122.2165105464328,142.1060792761229,106.35920490231678,13.996282798741605,-14.90919912261455,Win,Loss,0.2543461322784424,0.2972781658172607,0.3424298763275146,4,4,4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.0,49.1052395576191,27.73452363022506
S0009_R02,902028,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,54.04078724906575,121.34172720909106,178.38213454422282,55.46397064552667,69.70504507800446,Win,Win,0.2687375545501709,0.3424618244171142,0.4370157718658447,4,4,2,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0,32.46964603997494,96.72153383903076
S0009_R03,902029,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,55.98441701584884,194.6185339828512,177.0140264470129,71.23376901976772,68.37289217156635,Win,Win,0.2664215564727783,0.4016497135162353,0.5983002185821533,2,4,2,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.0,137.6191791483204,105.07678511889884
S0009_R04,902030,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,84.79199057013597,138.4215963132464,162.97775006363966,38.7436694645157,47.9732720957147,Win,Win,0.3401665687561035,0.4541046619415283,0.4295182228088379,4,4,4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.0,33.512731636334216,44.27191415669397
S0009_R05,902031,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,50.146761488164536,111.88212014858053,186.37735512003724,55.178931699212384,73.09396227032663,Win,Win,0.2334370613098144,0.3173391819000244,0.3588292598724365,3,4,2,0.2,0.2666666666666666,0.1333333333333333,0.0,27.14823407060014,117.02579881933517
S0009_R06,902032,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,50.37982166507402,124.36539556010788,117.59152087311932,59.49048251068795,57.156926544530705,Win,Win,0.1871716976165771,0.2442405223846435,0.3371362686157226,1,3,4,0.0666666666666666,0.2,0.2666666666666666,0.0,72.21510311614263,26.562631450300533
S0009_R07,902033,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,49.86236405473265,107.30620050068006,107.73011470026285,53.532634813198285,53.71548225538927,Win,Win,0.1797564029693603,0.2356929779052734,0.3215787410736084,1,3,4,0.0666666666666666,0.2,0.2666666666666666,0.0,55.26930447693664,20.428548082621585
S0009_R08,902034,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,52.882890001603634,87.71732431265215,84.74731903898616,39.71214875055654,37.59933576509245,Win,Win,0.2636523246765136,0.2896456718444824,0.3750545978546142,3,4,4,0.2,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0
S0009_R09,902035,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,51.4501919554812,66.55761991660904,210.3883334818252,22.698269529553706,75.54513070948117,Win,Win,0.1603820323944091,0.4990952014923095,0.243915319442749,4,0,2,0.2666666666666666,0.0,0.1333333333333333,0.0,0.0,143.7753307518165
S0009_R10,902036,S0009,n15_p0.25_d1_clustered_Ehigh_V1.25_Hmedium_PWbase_B0.10,15,1,3,high,1.25,clustered,medium,base,51.22884636216674,85.87655886410381,100.74892405741798,40.34594883659192,49.151966791257415,Win,Win,0.2925562858581543,0.4989922046661377,0.5479726791381836,1,4,3,0.0666666666666666,0.2666666666666666,0.2,0.0,0.0,49.06114824427326
S0010_R01,1002027,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,145.80669768803904,1087.523280486628,238.40430380153012,86.5927745820029,38.840576548726204,Win,Win,0.1648283004760742,0.1706199645996093,0.1803665161132812,4,2,3,0.2666666666666666,0.1333333333333333,0.2,0.0,125.3918046980771,83.03967761094954
S0010_R02,1002028,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,144.1177379301795,184.61973478901243,160.22283704244705,21.938064695586053,10.051687643004923,Win,Win,0.1723208427429199,0.1400535106658935,0.195507526397705,3,3,2,0.2,0.2,0.1333333333333333,0.0,38.64394359126147,0.0
S0010_R03,1002029,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,140.44050427186997,193.6889961106478,168.82356798444414,27.491748580471146,16.812263863058185,Win,Win,0.2316396236419677,0.1680903434753418,0.2327425479888916,2,3,2,0.1333333333333333,0.2,0.1333333333333333,0.0,52.93192036230791,0.0
S0010_R04,1002030,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,130.78287674517105,172.67211162439676,236.0416246306008,24.259409632022596,44.593299190410605,Win,Win,0.1628994941711425,0.1270053386688232,0.2202739715576172,3,4,2,0.2,0.2666666666666666,0.1333333333333333,0.0,28.13696851271749,59.39819078604859
S0010_R05,1002031,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,174.84286961147097,291.83156403269976,218.7858426702104,40.087745411980244,20.084925296093047,Win,Win,0.169318675994873,0.1707472801208496,0.194239854812622,2,2,3,0.1333333333333333,0.1333333333333333,0.2,0.0,120.6135147113707,39.24021535695816
S0010_R06,1002032,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,126.82619028953752,169.99669357258634,153.73279854206933,25.394907616021122,17.50219114444128,Win,Win,0.212162971496582,0.1211347579956054,0.2239918708801269,2,3,2,0.1333333333333333,0.2,0.1333333333333333,0.0,45.89717915391101,0.0
S0010_R07,1002033,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,138.05767699792506,151.626676792423,243.2968773774307,8.948952837022157,43.25546694799795,Win,Win,0.1643953323364257,0.1689479351043701,0.2190289497375488,4,0,2,0.2666666666666666,0.0,0.1333333333333333,0.0,0.0,87.93710179583981
S0010_R08,1002034,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,977.6736722600627,1431.7622982537746,4980.9403293725445,31.715364103911213,80.371704786449,Win,Win,0.3340282440185547,0.1899688243865966,0.314300537109375,3,3,2,0.2,0.2,0.1333333333333333,0.0,108.17669336413324,234.8652743801437
S0010_R09,1002035,S0010,n15_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWbase_B0.10,15,1,3,high,1.25,uniform,long,base,125.33855081699184,153.23855310977564,225.75232063873196,18.20690793967302,44.479617989146064,Win,Win,0.2202053070068359,0.2057092189788818,0.2436790466308593,1,0,1,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,51.8643843303454
