instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label
S0039_R04,3902030,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,10124.362795949372,220.5919072463952,0.0,0.0,9903.770888702977,9903.770888702977,476.5646358448863,74.49563436105049,0.0,551.0602702059367,9531.292716897726,372.4781718052525,0.0,0.0,214.0391502378608,275.73988405799395,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.268758296966553,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0039_R05,3902031,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,13273.69902612096,236.14694130629445,0.0,0.0,13037.552084814666,13037.552084814666,651.5832538347627,1.1774016238826874,0.0,652.7606554586454,13031.665076695252,5.887008119413437,0.0,0.0,218.46336495318644,295.1836766328681,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.176178693771362,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0039_R06,3902032,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,10105.457210893652,238.57909215037864,0.0,0.0,9866.878118743272,9866.878118743272,392.8443111111776,401.99837930394415,0.0,794.8426904151218,7856.886222223552,2009.9918965197207,0.0,0.0,235.17413561165105,298.2238651879733,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.212993144989014,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0039_R07,3902033,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,5498.606146424549,246.1525109209838,0.0,0.0,5252.453635503565,5252.453635503565,230.97420671214732,126.5939002521236,0.0,357.5681069642709,4619.484134242947,632.969501260618,0.0,0.0,215.2758284719201,307.69063865122973,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.19158101081848,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0039_R08,3902034,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,4924.628442901611,247.0508728843087,0.0,0.0,4677.577570017303,4677.577570017303,193.8306761375276,160.19280945335032,0.0,354.02348559087795,3876.613522750552,800.9640472667515,0.0,0.0,223.12597043451885,308.81359110538585,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.23971390724182,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0039_R09,3902035,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,8821.69644897332,210.810467060274,0.0,0.0,8610.885981913047,8610.885981913047,339.3401841476867,364.4230577394509,1.9670102620561352,705.7302521491938,6786.803682953734,1822.1152886972548,1.9670102620561352,0.0,282.3206522726448,263.5130838253425,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.63988184928894,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0039_R10,3902036,feasibility_aware_alns,S0039,n50_p0.75_d1_uniform_Emedium_V1.25_Hshort_PWmoderate_B0.10,50,0.76,0.75,1,3,medium,1.25,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,13709.14234601217,237.5922026714112,0.0,0.0,13471.55014334076,13471.55014334076,673.5775071670379,0.0,0.0,673.5775071670379,13471.550143340755,0.0,0.0,0.0,239.2366511213628,296.990253339264,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.544819593429564,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R01,4002027,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,35807.48463977054,252.24313674084505,0.0,0.0,35555.2415030297,35555.2415030297,349.45849153120383,30.46961749546591,0.0,379.92810902666974,34945.84915312038,609.3923499093182,0.0,0.0,222.76275589777617,315.3039209260563,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.233823776245115,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R02,4002028,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,29140.260003841096,240.174585632755,0.0,0.0,28900.085418208346,28900.085418208346,247.6746010965896,206.631265427469,0.0,454.3058665240586,24767.46010965896,4132.62530854938,0.0,0.0,222.4471415516608,300.2182320409438,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.353280067443848,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R03,4002029,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,30956.582681211017,222.02748541405964,0.0,0.0,30734.55519579696,30734.55519579696,293.9982613910696,66.73645283449989,0.0,360.7347142255695,29399.82613910696,1334.7290566899978,0.0,0.0,216.5191145966287,277.53435676757454,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.45894479751587,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R04,4002030,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,45777.88728179129,258.19973383106026,0.0,0.0,45519.68754796023,45519.68754796023,414.2775321325401,204.596716735311,0.0,618.8742488678511,41427.75321325401,4091.93433470622,0.0,0.0,265.45777207358475,322.7496672888252,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.35882043838501,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R05,4002031,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,32561.05453155667,260.5866016622646,0.0,0.0,32300.467929894407,32300.467929894407,297.05660425987776,129.74037519533124,0.0,426.796979455209,29705.66042598777,2594.807503906625,0.0,0.0,215.42766237755177,325.73325207783074,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.222804307937622,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R06,4002032,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,51559.564518321495,247.6283378436979,0.0,0.0,51311.9361804778,51311.9361804778,496.9318479882085,80.93756908284666,0.0,577.8694170710552,49693.18479882085,1618.7513816569333,0.0,0.0,238.088892737404,309.5354223046224,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.357336282730104,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R07,4002033,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,38594.81427424657,204.74537856569876,0.0,0.0,38390.06889568087,38390.06889568087,376.7018355966373,35.99426680085689,0.0,412.6961023974942,37670.18355966373,719.8853360171379,0.0,0.0,177.1348643247758,255.9317232071234,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.193175792694092,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R08,4002034,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,33481.10628068233,202.3079176177778,0.0,0.0,33278.798363064554,33278.798363064554,322.35622033975204,52.15881645446758,0.0,374.5150367942196,32235.622033975204,1043.1763290893516,0.0,0.0,192.1673897022253,252.88489702222216,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.215697765350342,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R09,4002035,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,71167.90047241404,213.72872738754103,0.0,0.0,70954.1717450265,70954.1717450265,695.7566153772233,68.92551036520824,0.0,764.6821257424315,69575.66153772234,1378.5102073041649,0.0,0.0,194.48461575242243,267.1609092344263,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.206149816513062,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0040_R10,4002036,feasibility_aware_alns,S0040,n50_p0.75_d1_uniform_Emedium_V2.00_Hmedium_PWbase_B0.10,50,0.76,0.75,1,3,medium,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,102371.29360413102,254.99068370654012,0.0,0.0,102116.30292042448,102116.30292042448,950.2399522390874,354.6153848257861,0.0,1304.8553370648735,95023.99522390874,7092.3076965157225,0.0,0.0,256.6762714466142,318.7383546331752,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.24100399017334,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R01,4102027,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,52289.13656762812,60.22610859063157,0.0,0.0,52228.91045903749,52228.91045903749,519.6157270736121,13.366887583813709,0.0,532.9826146574258,51961.57270736121,267.33775167627414,0.0,0.0,175.58748236246177,75.28263573828946,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.237121343612673,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R02,4102028,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,49364.03360121704,65.85840632285665,0.0,0.0,49298.17519489418,49298.17519489418,482.2028610607833,53.89445444079301,0.0,536.0973155015763,48220.28610607833,1077.8890888158603,0.0,0.0,190.1028681172679,82.32300790357081,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.2350914478302,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R03,4102029,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,56774.98360904476,65.7839320586389,0.0,0.0,56709.19967698612,56709.19967698612,558.4809816417569,43.05507564052175,0.0,601.5360572822786,55848.09816417569,861.101512810435,0.0,0.0,191.1548982611376,82.22991507329861,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.118570566177368,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R04,4102030,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,16192.736706459433,61.89046718732577,0.0,0.0,16130.846239272105,16130.846239272105,159.07128599701653,11.185881978522715,0.0,170.25716797553923,15907.128599701651,223.7176395704543,0.0,0.0,179.73098099440938,77.3630839841572,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.49984574317932,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R05,4102031,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,22582.102557152928,58.29558568889972,0.0,0.0,22523.80697146403,22523.80697146403,211.6634864815009,67.87291616569682,0.0,279.53640264719775,21166.34864815009,1357.4583233139365,0.0,0.0,175.32281217275633,72.86948211112465,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.748502492904665,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R06,4102032,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,24801.28830486989,64.67262525688169,0.0,0.0,24736.615679613005,24736.615679613005,221.92519441926163,127.20481188434194,0.0,349.1300063036036,22192.519441926164,2544.096237686839,0.0,0.0,188.41211234451723,80.84078157110208,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.411189079284668,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R07,4102033,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,18478.57808352193,68.00392311126389,0.0,0.0,18410.57416041067,18410.57416041067,152.88737005108703,156.0918577650985,0.0,308.9792278161855,15288.737005108704,3121.8371553019697,0.0,0.0,193.58310426591544,85.00490388907987,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.543024778366089,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R08,4102034,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,53534.8081277922,67.62944391411497,0.0,0.0,53467.17868387809,53467.17868387809,526.8334140346958,39.1918640204258,0.0,566.0252780551216,52683.34140346958,783.8372804085159,0.0,0.0,192.3270075316564,84.53680489264369,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.58957862854004,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R09,4102035,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,40744.6826651635,65.37414798393674,0.0,0.0,40679.30851717956,40679.30851717956,396.69588398491777,50.48600593438934,0.0,447.1818899193071,39669.588398491775,1009.7201186877868,0.0,0.0,192.84027329479136,81.71768497992089,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.431910753250122,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0041_R10,4102036,feasibility_aware_alns,S0041,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWbase_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,base,0.1,100.0,20.0,1.0,peripheral,22889.793239526607,63.75982872187933,0.0,0.0,22826.03341080473,22826.03341080473,211.8864881448031,81.86922981622072,0.0,293.75571796102383,21188.64881448031,1637.3845963244144,0.0,0.0,185.00904187921589,79.69978590234916,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.743893146514893,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0042_R01,4202027,feasibility_aware_alns,S0042,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWstrict_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,64742.77094793888,65.74155320163644,0.0,0.0,64677.02939473724,64677.02939473724,301.5110002385618,109.37073367562203,0.0,410.8817339141838,60302.20004771236,4374.829347024881,0.0,0.0,187.8951078256241,82.17694150204557,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.78941822052002,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0042_R02,4202028,feasibility_aware_alns,S0042,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWstrict_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,23679.11595961388,58.98144360149523,0.0,0.0,23620.134516012386,23620.134516012386,115.61027739716,12.451975914509518,0.0,128.0622533116695,23122.055479432,498.0790365803807,0.0,0.0,175.35100668071206,73.72680450186905,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.435982704162598,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0042_R03,4202029,feasibility_aware_alns,S0042,n50_p0.75_d2_clustered_Ehigh_V1.25_Hshort_PWstrict_B0.10,50,0.76,0.75,2,3,high,1.25,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,83134.55831131758,68.28425609648568,0.0,0.0,83066.27405522109,83066.27405522109,393.85757244528565,107.36898915409895,0.0,501.22656159938464,78771.51448905712,4294.759566163959,0.0,0.0,195.47027441355985,85.35532012060703,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.168524742126465,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
